Price,Age,Mileage,MPG,KBB Price,CR Reliability Score
3823.00,15.00,155.70,31.00,3000.00,0.49
2227.00,23.00,165.60,25.00,1700.00,0.86
4183.00,15.00,149.60,19.00,3200.00,0.91
2735.00,19.00,160.50,29.00,2100.00,0.62
5684.00,12.00,143.30,29.00,4400.00,0.54
7045.00,11.00,118.20,19.00,5500.00,0.83
13880.00,4.00,38.00,23.00,10800.00,0.82
3511.00,18.00,153.20,36.00,2700.00,0.57
14652.00,3.00,40.10,32.00,11300.00,0.64
11180.00,6.00,72.90,19.00,8700.00,0.64
3469.00,16.00,149.80,27.00,2700.00,0.73
2166.00,22.00,164.70,36.00,1700.00,0.48
2369.00,21.00,161.90,18.00,1800.00,0.69
1835.00,23.00,178.90,37.00,1400.00,0.90
3612.00,15.00,161.10,20.00,2800.00,0.76
1943.00,22.00,168.00,24.00,1500.00,0.76
5652.00,13.00,143.70,27.00,4400.00,0.76
13300.00,5.00,55.60,25.00,10300.00,0.57
2127.00,23.00,179.00,24.00,1600.00,0.55
9394.00,8.00,102.60,26.00,7300.00,0.78
10089.00,7.00,93.00,17.00,7800.00,0.53
2292.00,21.00,159.40,20.00,1800.00,0.76
3262.00,16.00,161.90,37.00,1500.00,0.89
2151.00,23.00,168.20,19.00,1400.00,0.67
16977.00,1.00,26.50,31.00,13200.00,0.90
1906.00,25.00,173.00,18.00,1500.00,0.60
3759.00,15.00,160.80,29.00,2900.00,0.63
2115.00,23.00,179.60,29.00,1600.00,0.88
1796.00,25.00,179.80,25.00,1100.00,0.84
2068.00,25.00,171.50,34.00,1600.00,0.68
13561.00,4.00,45.70,37.00,10500.00,0.67
4173.00,15.00,158.00,28.00,3200.00,0.53
4507.00,15.00,147.60,37.00,3500.00,0.52
11987.00,6.00,68.20,35.00,9300.00,0.65
11969.00,6.00,71.80,32.00,9300.00,0.51
6216.00,11.00,128.50,34.00,2800.00,0.46
10021.00,7.00,95.60,36.00,9000.00,0.51
2040.00,24.00,185.20,24.00,1600.00,0.68
2227.00,22.00,165.00,40.00,1700.00,0.50
2107.00,25.00,181.80,32.00,1600.00,0.73
2607.00,19.00,163.90,24.00,1600.00,0.58
2792.00,18.00,165.00,18.00,1800.00,0.94
12844.00,5.00,69.20,32.00,9900.00,0.50
6009.00,12.00,137.30,35.00,4700.00,0.65
6879.00,12.00,125.80,24.00,5300.00,0.73
4334.00,14.00,144.90,40.00,3400.00,0.65
2252.00,22.00,170.90,32.00,1700.00,0.82
13051.00,4.00,45.40,18.00,10100.00,0.92
6468.00,12.00,125.60,27.00,4100.00,0.62
3304.00,18.00,162.40,27.00,2100.00,0.82
2094.00,24.00,175.60,20.00,1600.00,0.92
2242.00,23.00,163.80,37.00,1700.00,0.84
4155.00,14.00,154.80,20.00,3200.00,0.86
10715.00,6.00,84.90,17.00,8300.00,0.61
8255.00,9.00,113.60,24.00,6400.00,0.88
2243.00,19.00,172.30,27.00,1700.00,0.92
13359.00,4.00,50.40,21.00,10300.00,0.83
3465.00,18.00,151.50,20.00,2700.00,0.80
2262.00,22.00,171.00,36.00,1800.00,0.92
2251.00,24.00,170.90,25.00,1700.00,0.73
9298.00,8.00,96.90,39.00,7200.00,0.80
7471.00,10.00,117.50,35.00,5800.00,0.92
3736.00,16.00,149.80,19.00,2900.00,0.63
12571.00,5.00,52.60,30.00,9700.00,0.85
9889.00,7.00,96.20,21.00,7700.00,0.93
5748.00,13.00,134.40,31.00,4500.00,0.48
2040.00,20.00,170.80,25.00,1600.00,0.87
2869.00,18.00,169.80,36.00,2200.00,0.80
2355.00,23.00,164.90,40.00,1800.00,0.74
17883.00,1.00,13.20,17.00,13900.00,0.91
2107.00,24.00,167.60,23.00,1300.00,0.52
4145.00,14.00,156.60,22.00,3200.00,0.60
2055.00,25.00,180.00,17.00,1600.00,0.57
3641.00,17.00,163.20,20.00,2800.00,0.46
16711.00,2.00,21.30,40.00,16700.00,0.77
13070.00,5.00,64.40,17.00,10100.00,0.83
2303.00,21.00,159.90,20.00,1800.00,0.62
3056.00,19.00,155.30,26.00,2400.00,0.70
7652.00,10.00,116.80,17.00,5900.00,0.58
1883.00,21.00,171.70,38.00,1500.00,0.45
7411.00,11.00,120.80,23.00,5700.00,0.49
6269.00,12.00,142.60,20.00,4900.00,0.79
2095.00,23.00,163.90,22.00,1600.00,0.49
7049.00,11.00,121.20,37.00,4500.00,0.52
6067.00,12.00,139.20,20.00,3800.00,0.61
16143.00,2.00,36.00,28.00,12500.00,0.81
2160.00,23.00,166.80,18.00,1700.00,0.72
1855.00,25.00,176.50,24.00,1400.00,0.83
11104.00,6.00,83.90,20.00,8600.00,0.94
4220.00,16.00,146.50,39.00,3300.00,0.68
2438.00,19.00,168.30,21.00,1900.00,0.50
13521.00,5.00,61.00,18.00,10500.00,0.48
16849.00,2.00,20.90,22.00,13100.00,0.71
16964.00,2.00,19.50,23.00,13100.00,0.65
3446.00,15.00,163.80,32.00,2700.00,0.74
1852.00,24.00,183.00,18.00,1400.00,0.59
4305.00,15.00,155.00,40.00,3300.00,0.84
13656.00,4.00,45.70,36.00,10600.00,0.73
2044.00,20.00,170.50,35.00,1600.00,0.67
11727.00,6.00,71.40,37.00,9100.00,0.63
11914.00,6.00,65.60,20.00,9200.00,0.89
3066.00,18.00,167.50,29.00,1900.00,0.61
18978.00,1.00,11.70,24.00,14700.00,0.84
11279.00,6.00,76.30,18.00,8700.00,0.67
3525.00,17.00,164.10,20.00,2700.00,0.64
4524.00,15.00,147.30,39.00,3500.00,0.64
2460.00,20.00,157.10,19.00,1900.00,0.66
5280.00,13.00,149.50,19.00,3300.00,0.85
2591.00,19.00,164.20,21.00,2000.00,0.68
3750.00,17.00,156.30,22.00,2900.00,0.45
1729.00,20.00,171.70,39.00,800.00,0.46
3543.00,17.00,160.50,38.00,2200.00,0.46
10147.00,8.00,95.10,23.00,7900.00,0.73
2068.00,21.00,174.60,29.00,1600.00,0.78
2323.00,22.00,165.10,31.00,1800.00,0.63
2374.00,23.00,168.60,29.00,1800.00,0.58
1877.00,25.00,186.50,23.00,1500.00,0.46
13555.00,4.00,40.40,35.00,10500.00,0.47
2274.00,20.00,167.60,23.00,1400.00,0.46
2131.00,24.00,177.50,25.00,1700.00,0.94
3878.00,15.00,164.80,32.00,3000.00,0.84
2040.00,22.00,174.00,34.00,1600.00,0.50
8745.00,9.00,100.70,21.00,6800.00,0.64
13898.00,4.00,50.30,26.00,10800.00,0.63
6749.00,11.00,133.00,33.00,5200.00,0.56
7957.00,10.00,109.50,22.00,6200.00,0.89
17964.00,1.00,12.60,37.00,13900.00,0.94
6605.00,11.00,129.20,18.00,5100.00,0.80
7172.00,11.00,127.60,37.00,5600.00,0.70
2596.00,19.00,167.30,27.00,2000.00,0.56
2017.00,22.00,176.10,25.00,1600.00,0.73
1876.00,24.00,176.30,37.00,1500.00,0.93
3911.00,15.00,160.50,26.00,3000.00,0.55
13962.00,4.00,40.70,30.00,10800.00,0.57
4032.00,15.00,152.50,33.00,3100.00,0.54
9831.00,8.00,102.80,38.00,7600.00,0.84
13456.00,5.00,53.70,22.00,10400.00,0.83
7821.00,10.00,113.40,30.00,7000.00,0.47
4182.00,16.00,149.50,30.00,3200.00,0.87
9606.00,8.00,96.60,22.00,7400.00,0.54
7311.00,11.00,121.30,28.00,5700.00,0.88
13596.00,4.00,45.10,18.00,10500.00,0.54
1938.00,23.00,179.80,38.00,1500.00,0.47
4786.00,14.00,141.10,35.00,3700.00,0.74
1735.00,25.00,186.70,28.00,1100.00,0.64
16516.00,2.00,17.00,38.00,12800.00,0.75
6986.00,11.00,122.90,27.00,5400.00,0.77
7744.00,10.00,111.00,27.00,6900.00,0.58
5633.00,13.00,144.40,18.00,4400.00,0.46
10536.00,7.00,91.10,29.00,8200.00,0.81
4021.00,15.00,154.40,31.00,3100.00,0.47
9676.00,7.00,98.20,18.00,7500.00,0.87
9785.00,8.00,98.40,39.00,7600.00,0.91
16598.00,1.00,19.40,34.00,12900.00,0.76
2196.00,20.00,162.50,22.00,1700.00,0.89
9038.00,9.00,102.30,33.00,7000.00,0.51
2283.00,22.00,162.70,40.00,1800.00,0.90
8166.00,10.00,113.90,36.00,6300.00,0.76
2211.00,24.00,170.40,37.00,1700.00,0.67
3900.00,16.00,145.30,24.00,3000.00,0.68
2013.00,24.00,179.90,36.00,1600.00,0.90
12670.00,5.00,62.80,21.00,9800.00,0.55
11690.00,6.00,65.40,20.00,9100.00,0.51
1918.00,24.00,181.10,21.00,1500.00,0.47
1981.00,25.00,178.30,38.00,1500.00,0.89
2537.00,19.00,156.70,26.00,2000.00,0.52
1850.00,20.00,167.20,38.00,1200.00,0.56
2060.00,23.00,173.10,32.00,1300.00,0.87
7654.00,10.00,122.90,26.00,5900.00,0.87
2071.00,21.00,163.40,26.00,1300.00,0.78
3488.00,14.00,154.90,37.00,2200.00,0.72
2299.00,21.00,162.30,40.00,1800.00,0.51
2082.00,25.00,174.90,33.00,1600.00,0.79
2131.00,23.00,179.30,38.00,1700.00,0.67
5459.00,13.00,144.60,28.00,3500.00,0.95
7072.00,11.00,116.00,24.00,5500.00,0.52
2172.00,19.00,171.70,22.00,1000.00,0.49
3261.00,16.00,161.50,18.00,2500.00,0.85
15836.00,3.00,40.80,20.00,12300.00,0.46
2267.00,19.00,166.70,25.00,1800.00,0.52
3754.00,16.00,155.00,37.00,2900.00,0.77
8268.00,9.00,109.20,32.00,7400.00,0.94
2304.00,22.00,160.80,27.00,1800.00,0.92
1722.00,25.00,189.90,32.00,800.00,0.57
5927.00,12.00,130.80,40.00,4600.00,0.82
5061.00,13.00,146.30,24.00,3200.00,0.69
14534.00,4.00,41.30,37.00,11300.00,0.70
6484.00,12.00,130.70,23.00,5000.00,0.70
1970.00,22.00,166.50,19.00,1500.00,0.71
2391.00,20.00,167.50,28.00,1900.00,0.63
4600.00,14.00,142.30,32.00,3600.00,0.73
2515.00,20.00,162.70,23.00,1900.00,0.87
12905.00,5.00,60.60,26.00,10000.00,0.83
1900.00,21.00,172.40,26.00,1500.00,0.55
2172.00,23.00,171.50,23.00,1400.00,0.79
3503.00,17.00,151.50,23.00,2700.00,0.92
6883.00,11.00,133.50,25.00,5300.00,0.76
1918.00,25.00,175.10,29.00,1500.00,0.49
2584.00,19.00,162.70,35.00,2000.00,0.85
16042.00,3.00,31.30,39.00,12400.00,0.87
7379.00,11.00,118.50,21.00,5700.00,0.64
3487.00,17.00,169.70,31.00,2700.00,0.70
10914.00,7.00,79.90,25.00,8500.00,0.50
11739.00,6.00,75.70,33.00,9100.00,0.49
6710.00,11.00,117.60,38.00,5200.00,0.80
3429.00,18.00,153.70,33.00,2700.00,0.76
5912.00,12.00,131.00,34.00,4600.00,0.68
5528.00,13.00,151.90,19.00,3500.00,0.62
12403.00,5.00,63.70,37.00,9600.00,0.63
15578.00,2.00,28.00,39.00,12100.00,0.74
5961.00,12.00,135.30,35.00,4600.00,0.91
1886.00,20.00,175.00,26.00,1500.00,0.65
1716.00,24.00,180.70,24.00,800.00,0.83
3239.00,16.00,161.10,37.00,2500.00,0.87
17347.00,1.00,10.00,28.00,13400.00,0.50
10448.00,7.00,82.90,23.00,8100.00,0.81
5674.00,13.00,140.50,21.00,4400.00,0.56
14037.00,4.00,49.00,37.00,12600.00,0.74
2387.00,20.00,158.60,31.00,1800.00,0.77
10303.00,7.00,95.60,29.00,8000.00,0.74
3971.00,15.00,145.00,37.00,3100.00,0.59
3938.00,16.00,146.30,28.00,3100.00,0.61
2140.00,24.00,182.10,38.00,1700.00,0.63
2199.00,19.00,172.40,19.00,1700.00,0.66
10567.00,7.00,91.10,35.00,8200.00,0.68
3235.00,17.00,168.10,25.00,2500.00,0.57
12235.00,5.00,69.40,25.00,9500.00,0.85
18244.00,1.00,9.10,25.00,14100.00,0.78
17940.00,1.00,9.50,19.00,16000.00,0.56
15575.00,3.00,38.40,24.00,12100.00,0.83
3466.00,14.00,158.70,24.00,2200.00,0.61
7237.00,10.00,124.00,25.00,5600.00,0.70
6042.00,13.00,134.50,36.00,4700.00,0.70
3422.00,16.00,159.30,32.00,2200.00,0.84
14358.00,4.00,37.50,30.00,11100.00,0.66
2120.00,20.00,161.30,24.00,1600.00,0.58
1911.00,23.00,165.20,31.00,1200.00,0.68
4550.00,14.00,149.20,37.00,3500.00,0.85
6072.00,12.00,134.10,39.00,4700.00,0.52
18184.00,1.00,23.40,22.00,16300.00,0.47
2055.00,22.00,166.70,19.00,1300.00,0.85
2965.00,19.00,158.00,35.00,2300.00,0.76
6444.00,12.00,130.80,24.00,5000.00,0.79
9122.00,8.00,106.70,21.00,7100.00,0.82
13235.00,4.00,46.50,24.00,10300.00,0.72
1821.00,25.00,181.80,25.00,1400.00,0.93
4252.00,15.00,145.60,22.00,3300.00,0.80
3843.00,14.00,150.70,27.00,3000.00,0.54
3299.00,16.00,160.60,30.00,2600.00,0.70
14228.00,4.00,45.30,38.00,11000.00,0.87
3479.00,18.00,150.20,27.00,2700.00,0.45
15898.00,2.00,24.70,32.00,12300.00,0.86
6556.00,11.00,130.40,38.00,4100.00,0.93
4244.00,14.00,152.00,29.00,1900.00,0.82
2231.00,21.00,165.50,17.00,1400.00,0.73
3640.00,16.00,157.80,28.00,2800.00,0.81
13017.00,5.00,59.40,23.00,10100.00,0.54
2166.00,20.00,166.30,30.00,1400.00,0.67
2603.00,19.00,163.60,22.00,2000.00,0.47
13006.00,5.00,60.50,21.00,10100.00,0.73
2253.00,21.00,161.00,37.00,1700.00,0.69
1860.00,22.00,172.00,36.00,1400.00,0.71
2116.00,25.00,179.40,22.00,1600.00,0.89
11858.00,6.00,67.30,20.00,9200.00,0.71
7039.00,11.00,128.40,36.00,5500.00,0.65
17478.00,1.00,18.40,40.00,15600.00,0.53
15287.00,3.00,45.20,18.00,11800.00,0.78
2031.00,21.00,163.50,37.00,1600.00,0.93
3445.00,18.00,155.50,39.00,2700.00,0.57
1939.00,22.00,176.70,20.00,1500.00,0.87
6264.00,12.00,132.30,32.00,4900.00,0.89
16567.00,2.00,33.40,40.00,12800.00,0.68
1958.00,23.00,176.60,32.00,1500.00,0.73
13286.00,4.00,43.60,34.00,10300.00,0.81
10160.00,7.00,88.00,40.00,7900.00,0.54
9559.00,8.00,104.90,30.00,7400.00,0.64
3914.00,17.00,159.10,35.00,3000.00,0.94
7855.00,10.00,119.40,35.00,6100.00,0.93
2287.00,22.00,172.00,26.00,1800.00,0.50
2440.00,19.00,171.50,18.00,1500.00,0.93
2023.00,25.00,174.50,39.00,1600.00,0.75
2157.00,22.00,167.80,28.00,1700.00,0.91
7145.00,11.00,116.50,20.00,5500.00,0.52
2239.00,23.00,175.20,18.00,1700.00,0.63
13029.00,5.00,57.20,17.00,10100.00,0.47
1724.00,25.00,183.60,34.00,1300.00,0.82
1821.00,23.00,179.80,32.00,1400.00,0.71
1988.00,21.00,174.90,28.00,1500.00,0.76
2690.00,19.00,157.40,27.00,2100.00,0.51
8177.00,9.00,105.20,30.00,6300.00,0.75
13980.00,4.00,45.10,24.00,10800.00,0.61
9381.00,8.00,107.30,25.00,7300.00,0.84
3624.00,16.00,153.10,18.00,2800.00,0.95
6503.00,12.00,130.30,21.00,5000.00,0.55
7029.00,11.00,127.10,17.00,5400.00,0.78
2871.00,19.00,158.80,20.00,2200.00,0.55
3303.00,15.00,163.40,23.00,2600.00,0.91
2176.00,23.00,166.90,29.00,1700.00,0.91
2088.00,21.00,170.40,37.00,1600.00,0.86
8080.00,9.00,101.10,33.00,6300.00,0.60
16234.00,1.00,24.00,32.00,12600.00,0.46
13916.00,4.00,44.50,25.00,10800.00,0.83
6736.00,11.00,129.20,31.00,5200.00,0.60
17368.00,2.00,17.40,34.00,13500.00,0.89
10296.00,7.00,89.10,18.00,8000.00,0.61
2062.00,21.00,168.00,29.00,1300.00,0.85
3533.00,16.00,158.20,31.00,2700.00,0.67
3888.00,16.00,154.10,31.00,3000.00,0.58
4009.00,15.00,159.90,19.00,2500.00,0.86
2102.00,23.00,170.80,17.00,1600.00,0.74
10020.00,8.00,101.80,18.00,9000.00,0.47
7856.00,9.00,105.50,28.00,6100.00,0.62
10287.00,7.00,83.00,18.00,8000.00,0.91
3520.00,17.00,156.60,24.00,2700.00,0.82
3997.00,15.00,155.70,35.00,3100.00,0.93
6831.00,11.00,117.50,25.00,5300.00,0.52
9630.00,8.00,99.40,26.00,7500.00,0.54
11817.00,6.00,80.70,18.00,9200.00,0.68
2949.00,17.00,169.00,27.00,2300.00,0.87
13580.00,4.00,47.60,33.00,10500.00,0.69
3779.00,17.00,155.50,21.00,2900.00,0.89
6436.00,12.00,129.00,26.00,5000.00,0.89
1889.00,23.00,179.10,26.00,800.00,0.69
12416.00,5.00,62.30,29.00,11100.00,0.86
9012.00,8.00,108.40,19.00,7000.00,0.79
5861.00,12.00,131.50,22.00,4500.00,0.93
15965.00,3.00,39.00,23.00,12400.00,0.73
3192.00,18.00,165.60,23.00,2500.00,0.49
2325.00,21.00,156.10,19.00,1800.00,0.73
9477.00,8.00,107.60,36.00,7300.00,0.63
7113.00,11.00,116.80,18.00,4500.00,0.69
2299.00,25.00,175.40,37.00,1800.00,0.70
6618.00,12.00,128.20,24.00,5100.00,0.75
7351.00,10.00,119.50,17.00,5700.00,0.71
16065.00,2.00,29.40,21.00,12400.00,0.49
11460.00,6.00,71.20,33.00,8900.00,0.68
5441.00,13.00,140.50,18.00,3400.00,0.59
1922.00,25.00,189.00,35.00,1500.00,0.52
2084.00,21.00,165.70,31.00,1600.00,0.51
10222.00,7.00,80.80,40.00,7900.00,0.83
12830.00,4.00,57.20,32.00,9900.00,0.60
7406.00,11.00,114.00,26.00,5700.00,0.65
1938.00,25.00,175.60,35.00,1200.00,0.81
2209.00,20.00,173.50,36.00,1700.00,0.56
15029.00,3.00,37.10,27.00,11600.00,0.59
14729.00,3.00,44.10,27.00,11400.00,0.76
2476.00,19.00,167.00,27.00,1900.00,0.59
13920.00,4.00,40.70,39.00,10800.00,0.66
10988.00,6.00,72.80,20.00,8500.00,0.68
3764.00,15.00,158.20,32.00,2900.00,0.55
7730.00,10.00,108.10,40.00,6000.00,0.81
9507.00,8.00,96.00,33.00,7400.00,0.51
9716.00,8.00,92.90,18.00,7500.00,0.48
6400.00,11.00,130.70,30.00,5000.00,0.64
7352.00,11.00,117.30,22.00,5700.00,0.66
2177.00,21.00,174.10,27.00,1700.00,0.67
2730.00,19.00,158.40,34.00,2100.00,0.82
7902.00,10.00,110.10,18.00,6100.00,0.93
7698.00,10.00,123.40,27.00,6000.00,0.83
2232.00,21.00,160.50,33.00,1700.00,0.59
2215.00,21.00,165.90,35.00,1700.00,0.54
3841.00,15.00,163.20,17.00,3000.00,0.61
3438.00,18.00,155.70,23.00,2700.00,0.46
8223.00,10.00,107.50,35.00,6400.00,0.71
2371.00,20.00,158.20,17.00,1800.00,0.69
15237.00,3.00,31.50,32.00,11800.00,0.75
3789.00,15.00,160.10,39.00,2900.00,0.47
2317.00,20.00,172.90,33.00,1800.00,0.90
6178.00,12.00,132.30,20.00,4800.00,0.90
3909.00,16.00,153.80,38.00,3000.00,0.47
2329.00,24.00,171.40,33.00,1800.00,0.60
1924.00,22.00,173.10,20.00,1500.00,0.91
15208.00,3.00,32.90,39.00,11800.00,0.47
9203.00,8.00,102.00,17.00,7100.00,0.57
13540.00,4.00,55.90,21.00,10500.00,0.74
3618.00,15.00,152.30,37.00,2800.00,0.89
6149.00,12.00,132.80,36.00,3900.00,0.62
16294.00,3.00,26.40,17.00,12600.00,0.45
16170.00,3.00,29.70,33.00,12500.00,0.57
7548.00,10.00,121.10,36.00,5800.00,0.54
3277.00,18.00,164.80,18.00,2500.00,0.76
16122.00,2.00,32.70,32.00,12500.00,0.75
2593.00,19.00,165.50,19.00,1200.00,0.58
3778.00,17.00,156.70,30.00,2900.00,0.48
2567.00,19.00,168.50,20.00,2000.00,0.50
2077.00,22.00,175.20,26.00,1600.00,0.48
3674.00,14.00,159.20,20.00,1600.00,0.60
3118.00,18.00,155.50,31.00,2000.00,0.52
3479.00,17.00,164.90,21.00,2700.00,0.87
9743.00,8.00,98.40,28.00,7500.00,0.59
3590.00,15.00,157.80,24.00,2300.00,0.69
17836.00,1.00,10.40,31.00,13800.00,0.90
13603.00,4.00,46.40,37.00,10500.00,0.84
7855.00,10.00,117.90,28.00,6100.00,0.64
4028.00,14.00,151.50,30.00,3100.00,0.76
12590.00,5.00,61.00,23.00,9800.00,0.93
7433.00,10.00,118.50,28.00,5800.00,0.46
3560.00,16.00,157.00,33.00,2800.00,0.76
3372.00,18.00,152.70,38.00,2600.00,0.50
2333.00,21.00,156.30,19.00,1800.00,0.65
1869.00,24.00,181.60,20.00,1400.00,0.93
9093.00,9.00,102.10,29.00,7000.00,0.51
15156.00,3.00,38.80,31.00,11700.00,0.92
7859.00,10.00,115.40,36.00,6100.00,0.65
17383.00,1.00,17.20,39.00,13500.00,0.57
15393.00,3.00,35.80,26.00,11900.00,0.49
1790.00,25.00,189.60,31.00,1400.00,0.83
1959.00,23.00,175.40,35.00,1500.00,0.90
5408.00,13.00,135.30,31.00,3400.00,0.70
8724.00,9.00,102.20,23.00,6800.00,0.58
2030.00,21.00,161.50,28.00,1600.00,0.93
14023.00,4.00,49.90,30.00,10900.00,0.59
10011.00,7.00,95.10,38.00,7800.00,0.56
15131.00,3.00,43.00,30.00,11700.00,0.90
3510.00,17.00,162.80,38.00,2700.00,0.85
9524.00,8.00,105.10,31.00,7400.00,0.74
3101.00,17.00,163.30,35.00,2000.00,0.86
2206.00,21.00,169.60,32.00,1700.00,0.69
2077.00,20.00,171.30,36.00,1600.00,0.57
8231.00,9.00,118.00,20.00,6400.00,0.87
14226.00,4.00,40.50,39.00,11000.00,0.73
6072.00,12.00,139.50,21.00,4700.00,0.91
3963.00,15.00,145.70,31.00,3100.00,0.62
16530.00,2.00,35.60,39.00,12800.00,0.54
16114.00,3.00,35.60,31.00,12500.00,0.73
3659.00,17.00,157.40,30.00,2800.00,0.82
2218.00,20.00,159.20,38.00,1700.00,0.84
15855.00,3.00,30.70,40.00,12300.00,0.71
3775.00,14.00,152.60,31.00,2900.00,0.61
9740.00,7.00,96.70,39.00,7500.00,0.62
7449.00,10.00,122.40,35.00,5800.00,0.71
3965.00,16.00,151.10,26.00,3100.00,0.75
8441.00,9.00,110.70,26.00,6500.00,0.80
2015.00,25.00,187.30,25.00,1600.00,0.62
3769.00,17.00,152.60,19.00,2900.00,0.86
3606.00,17.00,161.00,29.00,2300.00,0.54
18049.00,1.00,16.30,28.00,18000.00,0.86
14942.00,3.00,32.60,25.00,11600.00,0.68
9791.00,8.00,93.50,38.00,7600.00,0.81
3784.00,17.00,155.40,35.00,2900.00,0.93
9788.00,8.00,100.30,33.00,7600.00,0.85
6786.00,12.00,124.20,25.00,5300.00,0.78
5744.00,13.00,138.70,39.00,4400.00,0.61
6098.00,12.00,133.80,27.00,4700.00,0.64
1905.00,23.00,174.60,17.00,900.00,0.72
5463.00,13.00,136.90,35.00,4200.00,0.64
10541.00,7.00,84.30,33.00,8200.00,0.61
3355.00,18.00,154.80,31.00,2600.00,0.86
2120.00,22.00,179.60,30.00,1300.00,0.56
8330.00,10.00,108.40,35.00,7500.00,0.47
10405.00,7.00,86.30,18.00,8100.00,0.72
2589.00,19.00,159.50,40.00,2000.00,0.59
2173.00,21.00,166.00,19.00,1700.00,0.45
4522.00,15.00,146.90,32.00,3500.00,0.48
13497.00,4.00,57.10,23.00,10500.00,0.50
2379.00,21.00,157.90,20.00,1800.00,0.72
8252.00,9.00,107.60,34.00,6400.00,0.58
9355.00,8.00,101.70,31.00,7200.00,0.53
16241.00,2.00,35.10,30.00,14500.00,0.81
9550.00,7.00,98.30,20.00,7400.00,0.45
5722.00,13.00,140.40,33.00,4400.00,0.68
12814.00,5.00,62.00,21.00,9900.00,0.88
1999.00,25.00,175.10,30.00,1500.00,0.70
13145.00,5.00,55.60,22.00,10200.00,0.49
16415.00,2.00,31.80,25.00,12700.00,0.88
2596.00,19.00,161.60,29.00,2000.00,0.47
2330.00,21.00,157.70,24.00,1800.00,0.63
12751.00,5.00,70.20,19.00,9900.00,0.67
2520.00,21.00,157.00,22.00,2000.00,0.52
3947.00,14.00,155.90,38.00,3100.00,0.59
6475.00,12.00,127.60,23.00,5000.00,0.55
2042.00,23.00,168.30,25.00,1600.00,0.46
11699.00,6.00,70.10,31.00,9100.00,0.71
2223.00,19.00,168.10,26.00,1400.00,0.74
12062.00,5.00,69.10,40.00,9300.00,0.74
6012.00,12.00,140.90,19.00,4700.00,0.87
2525.00,19.00,164.20,30.00,2000.00,0.67
5274.00,13.00,141.90,27.00,3300.00,0.52
6584.00,11.00,129.00,22.00,5100.00,0.77
3490.00,15.00,164.20,34.00,2700.00,0.78
3132.00,17.00,164.60,21.00,2400.00,0.74
12837.00,5.00,64.00,27.00,9900.00,0.94
11525.00,6.00,77.70,27.00,8900.00,0.73
1728.00,24.00,185.50,31.00,1300.00,0.67
4857.00,13.00,151.00,40.00,3100.00,0.81
15692.00,3.00,31.10,29.00,12200.00,0.53
16481.00,3.00,26.30,34.00,12800.00,0.87
3162.00,16.00,162.90,24.00,2400.00,0.46
3567.00,15.00,161.50,33.00,2800.00,0.50
3770.00,14.00,152.90,18.00,1700.00,0.94
16329.00,2.00,32.50,20.00,12600.00,0.66
2081.00,23.00,163.30,22.00,1600.00,0.79
7130.00,11.00,115.50,30.00,4500.00,0.82
7339.00,9.00,116.70,17.00,5700.00,0.71
15447.00,3.00,38.20,25.00,12000.00,0.92
2252.00,25.00,171.20,28.00,1700.00,0.85
6686.00,11.00,125.70,28.00,5200.00,0.47
10228.00,7.00,86.90,17.00,7900.00,0.64
3931.00,14.00,159.90,34.00,3000.00,0.48
3653.00,17.00,150.70,25.00,2800.00,0.85
11468.00,6.00,84.60,27.00,8900.00,0.52
5480.00,12.00,139.20,32.00,2500.00,0.89
3417.00,18.00,151.10,35.00,2600.00,0.61
1918.00,24.00,177.20,18.00,1500.00,0.92
2376.00,21.00,162.10,29.00,1800.00,0.84
9338.00,8.00,94.90,39.00,7200.00,0.62
2091.00,25.00,177.30,18.00,1600.00,0.64
18408.00,1.00,7.70,37.00,14300.00,0.47
9192.00,8.00,95.90,29.00,7100.00,0.77
3111.00,18.00,164.00,25.00,2400.00,0.66
18686.00,1.00,12.80,20.00,14500.00,0.74
12110.00,5.00,70.40,40.00,9400.00,0.79
7009.00,11.00,125.00,28.00,5400.00,0.65
11299.00,6.00,74.10,25.00,8800.00,0.84
16304.00,2.00,21.40,27.00,12600.00,0.74
2289.00,25.00,171.90,38.00,1400.00,0.56
7160.00,11.00,116.70,18.00,5500.00,0.50
9596.00,8.00,96.10,26.00,7400.00,0.78
2424.00,20.00,156.70,36.00,1900.00,0.88
16829.00,2.00,24.80,19.00,16800.00,0.59
17847.00,1.00,22.30,30.00,13800.00,0.78
2149.00,23.00,161.20,39.00,1700.00,0.66
6268.00,13.00,133.80,32.00,4900.00,0.81
3265.00,18.00,159.90,23.00,2500.00,0.58
12754.00,5.00,55.20,34.00,9900.00,0.81
9709.00,8.00,99.80,22.00,7500.00,0.92
2097.00,21.00,169.80,39.00,1300.00,0.64
2121.00,21.00,164.30,35.00,1600.00,0.59
12625.00,5.00,62.70,25.00,9800.00,0.57
2736.00,18.00,162.50,28.00,1700.00,0.71
13890.00,4.00,44.00,18.00,10800.00,0.95
12303.00,6.00,68.00,33.00,9500.00,0.59
11178.00,6.00,70.30,29.00,8700.00,0.60
19168.00,1.00,8.60,23.00,14800.00,0.61
10200.00,7.00,92.70,22.00,7900.00,0.72
1838.00,24.00,180.90,31.00,1200.00,0.73
8024.00,9.00,107.70,32.00,6200.00,0.89
